Long,Lat
126.314327,33.3054347
126.3143284,33.3054351
126.31433,33.3054356
126.3143317,33.3054359
126.3143333,33.3054363
126.3143349,33.3054367
126.3143365,33.3054371
126.3143381,33.3054374
126.3143397,33.3054377
126.3143413,33.3054379
126.3143428,33.3054383
126.3143443,33.3054385
126.3143459,33.3054387
126.3143472,33.305439
126.3143487,33.3054391
126.3143501,33.3054392
126.3143514,33.3054394
126.3143528,33.3054396
126.3143542,33.3054396
126.3143556,33.3054398
126.3143569,33.3054402
126.3143581,33.3054406
126.3143592,33.3054409
126.3143607,33.3054412
126.3143627,33.3054416
126.3143641,33.3054419
126.3143657,33.3054422
126.3143672,33.3054424
126.3143686,33.3054425
126.3143704,33.3054425
126.3143719,33.3054426
126.3143736,33.3054425
126.3143753,33.3054424
126.3143768,33.3054424
126.3143785,33.3054422
126.31438,33.3054418
126.3143816,33.3054414
126.3143832,33.305441
126.3143847,33.3054405
126.3143861,33.3054398
126.3143876,33.3054391
126.314389,33.3054384
126.3143903,33.3054376
126.3143916,33.3054367
126.3143928,33.3054358
126.3143941,33.3054348
126.3143953,33.3054338
126.3143965,33.3054329
126.3143979,33.305432
126.314399,33.3054311
126.3144003,33.3054303
126.3144015,33.3054293
126.3144025,33.3054284
126.3144035,33.3054276
126.3144043,33.305427
126.3144048,33.3054266
126.3144051,33.3054264
126.3144053,33.3054263
126.3144054,33.3054262
126.3144054,33.3054262
126.3144054,33.3054262
126.3144054,33.3054262
126.3144054,33.3054262
126.3144055,33.3054262
126.3144054,33.3054262
126.3144054,33.3054262
126.3144055,33.3054261
126.3144055,33.3054262
126.3144054,33.3054262
126.3144054,33.3054262
126.3144054,33.3054262
126.3144054,33.3054261
126.3144054,33.3054262
126.3144054,33.3054262
126.3144054,33.3054262
126.3144054,33.3054262
126.3144054,33.3054262
126.3144054,33.3054262
126.3144054,33.3054262
126.3144054,33.3054262
126.3144054,33.3054262
126.3144054,33.3054262
126.3144054,33.3054262
126.3144053,33.3054262
126.3144053,33.3054261
126.3144053,33.3054262
126.3144054,33.3054262
126.3144054,33.3054261
126.3144054,33.3054261
126.3144054,33.3054261
126.3144053,33.3054261
126.3144054,33.3054262
126.3144054,33.3054261
126.3144054,33.3054261
126.3144054,33.3054261
126.3144054,33.3054261
126.3144054,33.3054262
126.3144054,33.3054261
126.3144054,33.3054262
126.3144054,33.3054262
126.3144054,33.3054262
126.3144054,33.3054262
126.3144054,33.3054262
126.3144054,33.3054262
126.3144054,33.3054262
